name,pop,lat,lon
Huntington ,17382,38.41924960000001,-82.445154
Colonial Heights ,17369,37.2535906,-77.4012463
Martinsburg ,17360,39.4560761,-77.9637713
Williston ,17360,48.147610799999995,-103.6181384
Shafter ,17347,35.4698255,-119.28536509999998
Scarsdale village,17345,29.866317100000003,-89.9436791
Arroyo Grande ,17337,35.118586900000004,-120.59072520000001
Susanville ,17290,40.4162842,-120.6530063
Central Point ,17283,37.9890245,-77.1321968
New Philadelphia ,17278,40.4897871,-81.44567059999999
Secaucus ,17270,40.7899291,-74.0566735
Yorkville ,17253,43.67138610000001,-79.3901677
Takoma Park ,17200,38.9778882,-77.0074765
Bellaire ,17189,29.7057858,-95.45882990000001
South Houston ,17180,29.663008,-95.2354902
Poplar Bluff ,17159,36.7569994,-90.3928881
Anoka ,17155,45.19774279999999,-93.3871758
Seminole ,17137,30.951849,-84.8789094
Cocoa ,17130,28.3821505,-80.775798
Helena ,17120,46.5927122,-112.03610900000001
Eloy ,17112,32.7557002,-111.5550419
Mount Vernon ,17106,38.317271500000004,-88.9031201
Massapequa Park village,17104,40.678611100000005,-73.45388890000001
Defiance ,17072,41.32030579999999,-84.5084835
Fairview Heights ,17059,38.5889386,-89.990382
Dyersburg ,17032,36.034515899999995,-89.38562809999999
Hermiston ,17004,45.8404101,-119.2894605
Ada ,17000,38.8398935,-83.5051704
Hinsdale village,16988,42.1678436,-78.3872408
Norwalk ,16975,41.1175966,-73.4078968
Durango ,16941,24.833333,-104.833333
La Vista ,16924,41.1832679,-96.0324044
Center Point ,16924,33.6456583,-86.68360009999999
Morganton ,16894,35.7454376,-81.68709940000001
Mineral Wells ,16890,32.808460499999995,-98.1128223
Safety Harbor ,16889,28.013675,-82.696543
Radford ,16824,37.1317924,-80.5764477
Tifton ,16818,31.450462899999994,-83.5084973
Pendleton ,16814,45.672075,-118.7885967
Griffith ,16810,41.534507,-87.42553050000001
Farmington ,16796,36.73042879999999,-108.20891909999999
Culpeper ,16787,38.49122070000001,-77.9618216
Westchester village,16768,25.74747875,-80.33572451
El Segundo ,16764,33.911731,-118.3836804
Centralia ,16755,38.525049100000004,-89.1334037
Southbridge Town ,16741,33.4990438,-111.9283291
Canby ,16736,45.26289860000001,-122.6925923
Clayton ,16730,33.5204959,-84.3591713
North Salt Lake ,16699,40.8485564,-111.9068824
Opelousas ,16690,30.533530199999998,-92.081509
Fairview Park ,16689,41.442339000000004,-81.85930266
Americus ,16682,32.0723862,-84.23268759999999
Marco Island ,16666,25.9356875,-81.6948967
Punta Gorda ,16640,26.9297836,-82.0453664
Fremont ,16633,37.548269700000006,-121.98857190000001
South Ogden ,16625,41.1918934,-111.9713429
Artesia ,16616,33.8690197,-118.0796195
Country Club Hills ,16602,41.568089799999996,-87.7203257
St. Michael ,16599,45.2099564,-93.6650608
Greenfield ,16576,42.58779620000001,-72.6006199
Santa Fe Springs ,16553,33.9482434,-118.06761029999998
Springfield ,16544,39.7989763,-89.6443688
Clarksburg ,16540,39.2806451,-80.34453409999999
Phoenixville borough,16494,40.13038220000001,-75.5149128
Red Wing ,16475,44.562467600000005,-92.5338013
Hazel Park ,16471,42.462014200000006,-83.10356879999999
New Milford borough,16470,41.58674179999999,-73.41176528
Easton ,16427,40.6916081,-75.2099866
White Settlement ,16409,32.7595737,-97.4583538
Dyer ,16400,41.4942021,-87.5217068
Danville ,16361,40.125221999999994,-87.6304614
Frankfort ,16334,38.2009055,-84.8732836
Hibbing ,16329,47.4271546,-92.9376887
Moraga ,16324,37.8347106,-122.1295596
Lansdale borough,16313,40.2414952,-75.28378620000001
Prospect Heights ,16313,42.0953049,-87.9375694
Mount Clemens ,16311,42.5972563,-82.87797540000001
Sikeston ,16306,36.876719,-89.5878579
Beaver Dam ,16296,43.4577692,-88.837329
Hermitage ,16293,37.9414217,-93.3163093
Fort Thomas ,16285,39.0786242,-84.4483432
Laguna Woods ,16236,33.6106076,-117.72497220000001
Durant ,16232,33.9939861,-96.370824
Troutdale ,16220,36.702192,-81.44152411
Fayetteville ,16191,36.111508,-94.20986672
Cohoes ,16177,42.7742446,-73.7001187
Truckee ,16171,39.327962,-120.1832533
Streetsboro ,16159,41.2392227,-81.3459405
Goodlettsville ,16159,36.323106700000004,-86.7133302
Sartell ,16151,45.6216319,-94.2069365
Menomonie ,16146,44.875518299999996,-91.9193422
Talladega ,16087,33.4359416,-86.1058048
Chickasha ,16084,35.052565,-97.93643259999999
South River borough,16071,40.446495,-74.38598309999999
Crawfordsville ,16038,40.0401991,-86.8990249
Overland ,16036,38.701162599999996,-90.36233809999999
Tahlequah ,16032,35.91537,-94.96995600000001
Groves ,16030,29.948269500000002,-93.91711550000001
Shorewood village,16029,41.404774200000006,-83.08825159999999
Brenham ,16022,30.166882799999996,-96.3977442
Donna ,16017,26.1702082,-98.0522376
Sunnyside ,16011,46.324641899999996,-120.00818980000001
Grosse Pointe Woods ,16009,42.443647799999994,-82.9068603
Great Bend ,16008,38.362150899999996,-98.7803202
Coos Bay ,16004,43.3665007,-124.2178903
Gainesville ,15985,29.651907,-82.3247976
Mount Pleasant ,15983,32.794065100000005,-79.86258509999999
Gatesville ,15978,31.486814000000003,-97.70427034
Terrell ,15978,32.7359626,-96.2752569
Laconia ,15976,43.527854600000005,-71.47035100000001
Asbury Park ,15976,40.2203907,-74.01208170000001
Hope Mills ,15949,34.9704419,-78.9453056
Fairhope ,15944,30.5440335,-87.85821704
Ukiah ,15933,39.1501662,-123.2077861
Bradley village,15925,44.9209017,-68.6280864
Wilkinsburg borough,15922,40.4417355,-79.88199420000001
Clayton ,15921,33.5204959,-84.3591713
Floral Park village,15918,43.007434,-83.6713209
Greenwood ,15906,37.8709542,-96.2471338
Albemarle ,15900,38.0085107,-78.60867540000001
Laurinburg ,15884,34.7740495,-79.4628248
Oroville ,15877,39.513775200000005,-121.55635900000001
Anacortes ,15860,48.5020123,-122.62373559999999
Kuna ,15852,43.4918307,-116.4201223
Uvalde ,15848,29.300357,-99.7733181
Middleburg Heights ,15844,41.3614401,-81.812912
Clive ,15837,41.6096029,-93.7754352
Rye ,15834,40.9808209,-73.684294
Suwanee ,15798,34.0514898,-84.0712997
Oconomowoc ,15798,43.111673100000004,-88.49926590000001
Taylor ,15793,32.556921,-84.23951540000002
Calhoun ,15768,39.13975070000001,-90.6506113
Roanoke Rapids ,15760,36.4615395,-77.6541464
Waterville ,15745,44.5520105,-69.63171209999999
Natchez ,15691,31.544501500000003,-91.38913516
Opa-locka ,15672,25.89673385,-80.25949631
Stuart ,15664,27.197983,-80.2519175
Mesquite ,15660,32.7666103,-96.59947199999999
Elkton ,15645,39.6067789,-75.8332718
Buffalo ,15642,42.8864468,-78.8783689
Chamblee ,15642,33.892176,-84.29882959999999
Centerville ,15580,31.257958399999996,-95.97829200000001
Gloversville ,15557,43.0528133,-74.34369000000001
Norcross ,15544,33.9412127,-84.2135309
Bay Village ,15540,41.492235,-81.93012118
Kaukauna ,15531,44.278043200000006,-88.2720503
Sulphur Springs ,15529,33.138448,-95.6010668
North Arlington borough,15522,40.788434,-74.1331988
Dixon ,15519,41.842224,-89.4815485
Blytheville ,15480,35.9272953,-89.91897540000001
West Columbia ,15475,34.001143,-81.06305261
Siloam Springs ,15447,36.18104795,-94.52687411
Washington ,15409,38.8949549,-77.03664559999999
Highland Village ,15406,38.7065695,-121.07188889999999
Riverdale ,15399,41.544477799999996,-90.45818790000001
Henderson ,15397,40.8156124,-90.9104547
James ,15383,39.6532183,-121.5496929
Ham Lake ,15380,45.2502429,-93.2499508
Mitchell ,15372,39.3863019,-98.21126290000001
Shively ,15368,38.2000701,-85.82274129999999
Batavia ,15366,41.8500284,-88.3125738
Forney ,15349,32.747893,-96.47192890000001
Vero Beach ,15340,27.6387163,-80.39753990000001
Sterling ,15323,41.788641999999996,-89.6962194
Hanover borough,15323,34.429889700000004,-78.1061057
Conyers ,15321,33.66761029999999,-84.0176904
Humble ,15289,29.998831199999998,-95.26215529999999
Zachary ,15283,30.648519099999998,-91.15649609999998
Mount Vernon ,15261,38.317271500000004,-88.9031201
Imperial ,15259,33.0305487,-115.3595666
Pacific Grove ,15251,36.617443200000004,-121.9155906
Seagoville ,15248,32.6395776,-96.5383228
Payson ,15240,34.2308684,-111.3251355
Vandalia ,15230,38.960601000000004,-89.0936778
Forrest City ,15223,35.0081474,-90.7898342
Jasper ,15188,39.00824229999999,-88.1552371
Sevierville ,15170,35.868145500000004,-83.561835
Long Beach ,15168,33.7774658,-118.1884871
Westbury village,15155,42.6381283,-83.2234478
New Haven ,15149,41.3082138,-72.92505179999999
Newton ,15145,42.3370414,-71.2092214
Clearlake ,15144,38.9582307,-122.62637279999998
Fillmore ,15111,42.3375719,-83.05217895
Avenal ,15111,36.0041223,-120.12902720000001
Portland ,15101,45.5202471,-122.6741949
Tonawanda ,15078,43.020678499999995,-78.8783834
Greeneville ,15076,36.163157500000004,-82.83098609999999
Berkley ,15049,42.5030909,-83.1835389
Hopatcong borough,15046,40.9332051,-74.66009749999999
Owosso ,15035,42.9978049,-84.17663590000001
River Falls ,15032,44.859511100000006,-92.6265897
Scottsbluff ,15029,41.8666341,-103.6671662
Foley ,15023,30.406586800000003,-87.68359740000001
West University Place ,15022,29.718007500000002,-95.4338292
Boulder City ,15021,35.978591200000004,-114.8324851
Republic ,15020,39.8266503,-97.65808340000001
Pataskala ,14999,39.995619299999994,-82.6743341
The Dalles ,14965,45.594564500000004,-121.17868229999999
Waukee ,14960,41.61137120000001,-93.885707
Indianola ,14918,33.444622499999994,-90.64892856
New Port Richey ,14896,28.247134499999998,-82.71702372
Manassas Park ,14891,38.7840035,-77.4697111
Deming ,14867,32.2686981,-107.7586404
Pinehurst village,14846,26.243970500000003,-80.094488
Dumas ,14824,35.8655949,-101.9732353
Corinth ,14818,34.943391999999996,-88.51732382
Alexander City ,14818,32.944012,-85.9538532
Cullman ,14816,34.1335332,-86.8779268
Scottsboro ,14812,34.715252,-86.03676449
Traverse City ,14812,44.7606441,-85.61653009999999
Ozark ,14810,36.6467816,-92.4575198
Altoona ,14808,40.518681,-78.394736
Phillipsburg ,14804,40.6937099,-75.19017609999999
Greensburg ,14799,40.3014581,-79.53892890000002
Sterling ,14773,41.788641999999996,-89.6962194
Hammonton ,14759,39.63650560000001,-74.8023853
Dickson ,14740,37.7692885,-80.3461824
Jennings ,14707,38.9957749,-85.63592009999999
La Marque ,14682,29.3685674,-94.97131340000001
Glens Falls ,14674,43.309695700000006,-73.6441045
Dallas ,14668,32.7761963,-96.7968994
Whitewater ,14663,42.8336422,-88.7292679
Parlier ,14645,36.6116174,-119.52707340000002
Bloomsburg ,14634,41.0041213,-76.453816
Lake St. Louis ,14632,38.797552,-90.7856848
Tenafly borough,14617,40.9253766,-73.96291540000001
Ramsey borough,14601,44.9888886,-93.2781256
Thibodaux ,14584,29.795763300000004,-90.82287099999999
Jacksonville ,14579,30.3321838,-81.655651
Beacon ,14555,41.504878999999995,-73.96968220000001
Sunland Park ,14533,31.796496,-106.57998909999998
Leland ,14530,34.256280600000004,-78.0447143
Pineville ,14525,31.3224044,-92.4343035
Front Royal ,14513,38.917853799999996,-78.1917718
Waycross ,14504,31.2135511,-82.3540178
Yankton ,14493,42.871204799999994,-97.39711199999999
Fraser ,14474,42.539202,-82.9493652
Lincoln ,14461,40.8000554,-96.6674005
West Park ,14458,36.710225799999996,-119.851258
Moultrie ,14426,39.639144200000004,-88.6087498
Hernando ,14420,28.571015600000003,-82.46050679999999
Katy ,14410,29.7857853,-95.82439559999999
Hartselle ,14403,34.4438373,-86.9359245
Elizabethton ,14395,36.3487196,-82.2106876
Chicago Ridge village,14383,41.702014,-87.77855090000001
Lake Wales ,14382,27.9014133,-81.5859099
Callaway ,14381,38.849126500000004,-91.92576070000001
Perry ,14366,38.0772859,-89.37604990000001
Reidsville ,14360,36.3548586,-79.66447480000001
Hawaiian Gardens ,14355,33.8284787,-118.0743137
Alton ,14350,38.890603799999994,-90.1842764
Washougal ,14345,45.581959399999995,-122.34799209999998
Graham ,14338,39.34062,-99.8980624
Tehachapi ,14333,35.1321878,-118.44897390000001
Shelbyville ,14326,38.212014399999994,-85.2235666
College Park ,14323,38.980666,-76.9369189
Jasper ,14321,39.00824229999999,-88.1552371
Olean ,14320,42.077565,-78.42974190000001
Winder ,14286,33.9910345,-83.71837316
Bemidji ,14262,47.4786541,-94.89080200000001
Williamsburg ,14262,37.2707028,-76.7074502
Beech Grove ,14254,39.721988399999994,-86.0899847
Greenwood Village ,14232,39.6172101,-104.95081409999999
Hartford ,14230,41.7634935,-72.68305229999999
Miami Springs ,14212,25.8216288,-80.29247902
Pottsville ,14210,40.68513239999999,-76.19537009999999
New Franklin ,14208,40.952693100000005,-81.565937
Maumee ,14201,41.5628294,-83.6538244
Sault Ste. Marie ,14200,46.5218221,-84.31945490000001
Forest Park village,14195,35.7867814,-78.77202517
Fort Payne ,14173,34.4442547,-85.7196893
Powder Springs ,14142,33.859549200000004,-84.683824
Harper Woods ,14141,42.4330924,-82.92408329999999
Washington Court House ,14138,39.5364511,-83.4390843
North Myrtle Beach ,14134,33.8160058,-78.68001600000001
Willowick ,14129,41.633103399999996,-81.4687274
Robbinsdale ,14126,45.031696000000004,-93.3353198
Whitefish Bay village,14119,44.9058305,-87.2173228
Dunmore borough,14100,41.4198027,-75.6324112
Chubbuck ,14100,42.9207477,-112.46609120000001
Hickory Hills ,14099,41.725587899999994,-87.825055
Stallings ,14086,35.0907026,-80.68617990000001
Avon ,14076,39.6329025,-106.47118370000001
Hutchinson ,14072,38.06084439999999,-97.9297743
Highland Park borough,14071,42.1816919,-87.8003438
Mill Valley ,14066,37.906036799999995,-122.5449763
Red Bluff ,14060,40.1784886,-122.23583020000001
Villa Rica ,14034,33.732052,-84.91910809999999
Marietta ,14033,33.9528472,-84.54961479999999
Jackson ,14031,32.29903839999999,-90.1847691
Las Vegas ,14016,36.1662859,-115.149225
Hurricane ,14015,37.17588920000001,-113.29296000000001
Clemson ,14011,34.685074900000004,-82.83641109999999
Indiana borough,13996,40.327012700000004,-86.1746933
Zephyrhills ,13986,28.241311,-82.18523489
Lady Lake ,13982,28.917485499999998,-81.9228604
Washington ,13976,38.8949549,-77.03664559999999
North Liberty ,13966,41.748868,-91.5972564
Lake Mary ,13964,28.756632500000002,-81.33888114
Rio Grande City ,13962,26.3764405,-98.77781219
Allouez village,13957,47.2871455,-88.4095579
Sharon ,13916,44.63994125,-89.41770715
Otsego ,13913,42.5984272,-75.01427009999999
Collingswood borough,13906,39.9181686,-75.07128399999999
Oneonta ,13898,33.932520000000004,-86.47211290000001
Orangeburg ,13894,33.4918203,-80.8556476
Lyndhurst ,13887,40.8120247,-74.1242816
Moberly ,13884,39.418368900000004,-92.4382367
Harrison ,13883,30.4553392,-89.1313136
Baker ,13863,31.3439196,-84.4555346
Wood Dale ,13855,41.9633625,-87.9789562
Gardendale ,13849,31.995723499999997,-102.35013149999999
Pierre ,13842,44.3683045,-100.3511848
Washington ,13805,38.8949549,-77.03664559999999
Addison ,13793,41.931696,-87.9889556
Hewitt ,13790,44.6411412,-90.1041409
Chippewa Falls ,13780,44.9369054,-91.3929348
Martinsville ,13777,36.691526200000006,-79.8725386
Henderson ,13771,40.8156124,-90.9104547
Mountain Home ,13765,36.3665895,-92.3952475
Kilgore ,13739,32.3862619,-94.8757709
Moss Point ,13738,30.4301,-88.5191497
Live Oak ,13737,30.2949457,-82.98402
Mount Holly ,13728,35.2981943,-81.01590809999999
Longwood ,13717,28.700722499999998,-81.34927787
Auburndale ,13717,28.10798645,-81.8037622
Wauconda village,13717,42.2125241,-88.1525798
Butler ,13705,37.77924,-96.8456342
Richton Park village,13697,41.513368,-87.6742119
Morris ,13693,38.6908906,-96.6707526
Middlesex borough,13690,42.485452,-71.3968261
Metuchen borough,13666,40.5431598,-74.36320490000001
Worthington ,13664,43.6205056,-95.5956434
Canyon ,13663,35.02151,-101.910431
Hugo ,13656,45.159967,-92.9932734
Franklin Park borough,13656,40.583400899999994,-80.0878352
North Adams ,13648,42.700915,-73.10871479999999
Streator ,13645,41.1210446,-88.835256
Marshall ,13634,35.9089643,-92.6312746
Miami ,13629,25.7742658,-80.1936589
Oldsmar ,13628,28.06906015,-82.65019139
McMinnville ,13621,45.2109843,-123.1975851
Saraland ,13599,30.820742,-88.07055559999999
Riverdale village,13587,36.4311225,-119.859619
Levelland ,13585,33.587018,-102.3275106
Athens ,13583,33.9595974,-83.376678
Brecksville ,13570,41.3197763,-81.6267904
Wixom ,13569,42.5247729,-83.5363339
Brainerd ,13536,46.3580221,-94.2008288
Auburn ,13535,32.597826500000004,-85.56335486
Palos Verdes Estates ,13520,33.7872386,-118.40181299999999
Sharonville ,13518,39.2681145,-84.41327790000001
Spring Lake ,13504,40.153513200000006,-74.0293941
Bluffton ,13485,40.7386579,-85.1716368
Englewood ,13459,40.8928771,-73.9726381
Warrensville Heights ,13435,41.440345,-81.53138079
Pewaukee ,13432,43.0805651,-88.2612045
Connersville ,13424,39.6411589,-85.1410748
South Charleston ,13414,38.368429,-81.69957
Fairburn ,13414,33.5670562,-84.5810418
New Ulm ,13403,44.2896035,-94.46070695
North Mankato ,13398,44.17329960000001,-94.0338451
Ephrata borough,13395,40.179911100000005,-76.17892420000001
Livingston ,13394,40.8682487,-88.5631125
Circleville ,13392,39.600618,-82.94601329999999
Roselle Park borough,13379,40.6645469,-74.2643133
Fostoria ,13358,41.156998,-83.4168702
South Sioux City ,13358,42.4738831,-96.4136407
Meadville ,13351,41.6414438,-80.1514484
Crowley ,13338,38.3394806,-103.8263042
Monroe ,13326,38.272231299999994,-90.1792484
Endicott village,13290,33.7050756,-117.73470929999999
Muscle Shoals ,13286,34.7451786,-87.6686733
East Wenatchee ,13283,47.415682399999994,-120.2931263
Havre de Grace ,13275,39.5489964,-76.0914718
Harrisburg ,13274,40.266310700000005,-76.8861122
Bellefontaine ,13270,40.3611643,-83.7596557
Claremont ,13246,34.0966764,-117.71977849999999
Warrenville ,13246,41.817807,-88.17340209999999
Crowley ,13222,38.3394806,-103.8263042
La Grande ,13222,45.3246068,-118.08786950000001
Clayton ,13211,33.5204959,-84.3591713
Grover Beach ,13210,35.1209452,-120.62183759999999
Covington ,13208,39.0837489,-84.5086221
Chesterton ,13207,41.6105938,-87.0641992
Hendersonville ,13206,35.3187279,-82.46095279999999
St. Augustine ,13192,29.894690999999998,-81.31451700000001
Shorewood village,13171,41.404774200000006,-83.08825159999999
McPherson ,13160,38.3659015,-97.65751709999999
Greenville ,13156,34.851354,-82.3984882
Fergus Falls ,13131,46.2830152,-96.07755809999999
Coatesville ,13130,39.9831616,-75.8238355
West Carrollton ,13122,39.6722812,-84.2521632
West Monroe ,13098,32.5184775,-92.1476353
Carpinteria ,13078,34.3988838,-119.5184564
Harrison ,13064,30.4553392,-89.1313136
Soddy-Daisy ,13044,35.2359025,-85.19079040000001
Marshall ,13039,35.9089643,-92.6312746
New Kensington ,13034,40.5697893,-79.7647705
Solana Beach ,13034,32.9905597,-117.2691316
King City ,13031,36.2127439,-121.1260287
Niceville ,13013,30.522651,-86.49145292
Paradise Valley ,13006,33.5888838,-112.0990443
Beeville ,12997,28.400831899999996,-97.74833120000001
St. Ann ,12994,38.727273499999995,-90.38317190000001
El Dorado ,12976,38.75741370000001,-120.5276129
Port Neches ,12971,29.9913244,-93.9585067
Rantoul village,12964,38.543346899999996,-95.05441259999999
Newton ,12951,42.3370414,-71.2092214
Sauk Rapids ,12946,45.5919097,-94.16610109999999
Grain Valley ,12942,39.015006899999996,-94.19855799999999
Centralia ,12922,38.525049100000004,-89.1334037
Eufaula ,12918,35.2873206,-95.58248459999999
Worthington ,12917,43.6205056,-95.5956434
Commerce ,12910,34.002404799999994,-118.1563371
Grass Valley ,12906,39.228984000000004,-121.06853670000001
Lewisville ,12904,33.046233,-96.994174
Monticello ,12897,38.01032755,-78.4523438
Glendale ,12884,34.142345500000005,-118.24836709999998
Pell City ,12870,33.586214899999995,-86.28608879999999
McComb ,12868,31.243787199999996,-90.4531536
Hudson ,12867,40.7322695,-74.07663000000001
Oakland borough,12857,37.804455700000005,-122.27135630000001
California City ,12848,35.125801,-117.98590379999999
Huron ,12841,44.7923065,-82.3311296
Kewanee ,12840,41.2455927,-89.9248303
Lockhart ,12837,29.8849441,-97.6699996
Auburn ,12824,32.597826500000004,-85.56335486
Dover ,12818,39.158167999999996,-75.5243682
Conneaut ,12799,41.9475551,-80.55424090000001
McFarland ,12799,35.6780104,-119.22927479999998
Rochester ,12795,43.185475399999994,-77.61068605
Woodhaven ,12794,40.6892698,-73.85791309999999
Athens ,12786,33.9595974,-83.376678
Lake Forest Park ,12785,47.7567679,-122.28096229999998
Stoughton ,12780,42.9167389,-89.2178997
Sylacauga ,12752,33.2258645,-86.19665607
Malibu ,12741,36.8468149,-76.0952116
Atlantic Beach ,12741,40.5889936,-73.7290207
Key Biscayne village,12724,25.6968351,-80.1635261
Falls Church ,12720,38.882334,-77.17109140000001
Palmetto ,12716,27.5278065,-82.58360686
Wickliffe ,12710,36.964745799999996,-89.0893387
Shiloh village,12708,40.590225700000005,-111.92438030000001
Fulton ,12702,40.4714305,-90.1845556
Monroe ,12700,38.272231299999994,-90.1792484
Fruita ,12696,39.158869700000004,-108.7289883
Portales ,12687,34.1861922,-103.3343978
Bainbridge ,12680,30.903799499999998,-84.5754699
Lindsay ,12676,44.3550657,-78.7404252
Boone ,12651,42.321246,-88.82355109999999
Superior ,12623,46.7207737,-92.10407959999999
Cayce ,12600,33.938553000000006,-81.07166836
Ottawa ,12587,45.4210328,-75.6900219
Markham ,12580,43.853917200000005,-79.32425490000001
Channahon village,12573,41.44641970000001,-88.20533950000001
Escanaba ,12571,45.7455707,-87.0647434
Palos Heights ,12558,41.6681632,-87.79628120000001
Gaffney ,12551,35.0717945,-81.64981949999999
Southern Pines ,12548,35.1740471,-79.39225390000001
Vadnais Heights ,12542,45.0574659,-93.0738306
Port Orchard ,12528,47.5315625,-122.63840559999998
Lakeland ,12519,28.039465399999997,-81.9498042
Forest Hill ,12505,43.6935586,-79.41390229999999
Brookhaven ,12502,31.58369,-90.44180867
Effingham ,12501,39.120143299999995,-88.54348
Buford ,12483,34.1206564,-84.0043513
Okmulgee ,12477,35.667707799999995,-95.9690122
Jacksonville ,12473,30.3321838,-81.655651
Lake Station ,12472,41.5750369,-87.23892459999999
Green River ,12470,41.5290933,-109.46647379999999
Wilmington ,12465,39.7459468,-75.546589
San Anselmo ,12448,37.9744323,-122.56150320000002
Destin ,12421,30.3935337,-86.49578340000001
West Richland ,12415,46.3043015,-119.3614092
Fort Atkinson ,12405,42.9288944,-88.83705090000001
Santa Fe ,12405,35.68699960000001,-105.9377997
Mountain Home ,12382,36.3665895,-92.3952475
Marion ,12370,37.7306054,-88.9331256
Arkansas City ,12357,37.06205070000001,-97.038575
Northlake ,12356,33.1273432,-97.26557259999998
Eaton borough,12354,42.593596399999996,-84.8443666
Irondale ,12353,33.5381601,-86.7072102
Winfield ,12321,37.239748600000006,-96.99559190000001
Mounds View ,12316,45.10689489999999,-93.2075931
New Carrollton ,12302,38.9698329,-76.87997270000001
Morgan City ,12257,29.6993748,-91.20676999999999
Lynden ,12255,48.9466041,-122.4569315
Salem ,12246,44.9391565,-123.033121
Mebane ,12243,36.095971500000005,-79.26696190000001
Beatrice ,12232,40.266029100000004,-96.74691170000001
Red Bank borough,12229,40.347054299999996,-74.0643065
New Providence borough,12229,25.194358800000003,-77.29532957
Evanston ,12223,42.0447388,-87.6930459
Bucyrus ,12222,40.8083909,-82.9754649
South Daytona ,12201,29.167082,-81.00565446
Seabrook ,12197,29.563319899999996,-95.019723
Bogalusa ,12197,30.791020399999997,-89.8486858
Port Lavaca ,12195,28.6149968,-96.6260892
Grand Terrace ,12179,34.0339031,-117.3136544
West Plains ,12173,36.7281154,-91.85237109999998
Somerville borough,12171,42.3875968,-71.0994968
Lumberton ,12170,34.6183433,-79.00839930000001
Cleveland ,12164,41.5051613,-81.6934446
Lakeway ,12158,30.374972999999997,-97.96296995
Palmer Town ,12156,43.245350200000004,-73.81734420000001
Calera ,12115,33.1035045,-86.7505733
Marysville ,12112,39.1457247,-121.59135159999998
Cloquet ,12109,46.7216102,-92.45935659999999
Loveland ,12097,40.397761200000005,-105.0749801
Helena-West Helena ,12088,34.534447,-90.63843013
Blue Ash ,12087,39.2320073,-84.3782817
New Baltimore ,12077,39.985914,-78.7727984
Freeport ,12063,42.2966861,-89.6212271
Baraboo ,12063,43.4704014,-89.74378440000001
Norton ,12059,39.794470200000006,-99.9100033
Poquoson ,12055,37.1223664,-76.3457773
Amherst ,12054,42.38036760000001,-72.523143
Knightdale ,12054,35.7878975,-78.4822938
Larkspur ,12043,37.9340915,-122.53525390000001
Freehold borough,12041,40.260151,-74.27566219
Neosho ,12038,37.556634499999994,-95.33166
Maryville ,12030,40.346101700000006,-94.87247070000001
Gulfport ,12030,30.367419800000004,-89.0928155
Cornelius ,12021,35.4868032,-80.86007359999999
Trenton ,12018,40.2170575,-74.7429463
Lake City ,12008,30.1896756,-82.63928990000001
Camden ,12006,30.9298212,-81.6225075
South Miami ,12000,25.7078467,-80.29563558
Woodward ,11989,36.374499,-99.2455382
Madison ,11987,43.074760999999995,-89.3837613
Lilburn ,11985,33.8901036,-84.1429719
Coolidge ,11975,32.959289500000004,-111.53151329999999
Woodland Park borough,11963,42.8709195,-71.51201209999999
Blackfoot ,11963,43.190038799999996,-112.34835690000001
Andover ,11937,42.65717,-71.1408776
Hasbrouck Heights borough,11933,40.85815529999999,-74.0806971
Moody ,11932,43.998215,-96.66713850000001
Crestwood ,11918,41.6611444,-87.75255109999999
Fortuna ,11915,40.5974067,-124.1560341
Steamboat Springs ,11901,40.484800299999996,-106.83173590000001
Kelso ,11891,46.142033399999995,-122.9060318
Pontiac ,11890,40.880866600000004,-88.6297839
Clawson ,11887,42.533368200000005,-83.14631659999999
Florida City ,11878,25.4480101,-80.479102
Beachwood ,11870,41.4644979,-81.50873220000001
Wilton Manors ,11868,26.158593,-80.13719391
Speedway ,11861,39.8022653,-86.2672127
Patchogue village,11854,40.7715052,-72.98911072
Fulton ,11851,40.4714305,-90.1845556
Mount Washington ,11846,38.050062700000005,-85.54578769999999
Dallas ,11844,32.7761963,-96.7968994
Franklin ,11830,37.976540899999996,-88.9335327
Schiller Park village,11830,41.994133399999996,-87.87567370000001
Dardenne Prairie ,11827,38.7694969,-90.7290157
Elk City ,11824,35.4119944,-99.40425920000001
Chatham village,11818,44.160623,-70.9850708
Magnolia ,11812,33.2670725,-93.2393341
Somersworth ,11798,43.2617862,-70.86500290000001
Florham Park borough,11795,40.787878000000006,-74.38820720000001
Powell ,11783,46.910956899999995,-113.0294193
Martinsville ,11780,36.691526200000006,-79.8725386
Urbana ,11758,40.1117174,-88.207301
Guymon ,11758,36.682804100000006,-101.4815493
Douglas ,11756,39.7628415,-88.21705159999999
Heber ,11735,32.729956,-115.52572620000001
Fernandina Beach ,11729,30.669681800000003,-81.4625919
Red Bank ,11729,40.347054299999996,-74.0643065
Ferndale ,11724,40.5762406,-124.2639442
Lower Burrell ,11703,40.5882821,-79.72981870000001
Portland ,11701,45.5202471,-122.6741949
Glen Rock borough,11700,40.9628758,-74.1329208
Edgewater borough,11699,40.827044799999996,-73.97569399999999
Festus ,11677,38.220711200000004,-90.3959504
Richmond ,11676,37.53850870000001,-77.43428
Byram ,11660,41.00426420000001,-73.6537385
Cedar Lake ,11660,41.3647578,-87.4411473
Federal Heights ,11655,39.8513749,-104.9985924
Two Rivers ,11649,44.1538845,-87.56924790000001
Washington ,11640,38.8949549,-77.03664559999999
Scotts Valley ,11631,37.051059499999994,-122.0146841
